Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.453,0,-7.63653544234674e-06,0
0.454,0,-5.07220732332734e-06,0
0.455,0,2.88378552747267e-06,0
0.456,0,3.67280965181919e-06,0
0.457,0,1.76600136371259e-06,0
0.458,0,4.06732171671208e-06,0
0.459,0,3.27829758873981e-06,0
0.46,0,3.47555362005289e-06,0
0.461,0,1.23998529167108e-06,0
0.462,0,4.5933378060592e-06,0
0.463,0,6.8946582349637e-06,0
0.464,0,5.05360188688693e-06,0
0.465,0,-3.75716723306049e-06,0
0.466,0,-4.34893527613794e-06,0
0.467,0,-2.24487110467323e-06,0
0.468,0,-4.87495131105283e-06,0
0.469,0,-4.08592725748915e-06,0
0.47,0,-3.09964718047481e-06,0
0.471,0,2.53705165242546e-07,0
0.472,0,-3.62566322294116e-06,0
0.473,0,-7.4392794358608e-06,0
0.474,0,-5.8612313679646e-06,0
0.475,0,2.55502547780013e-06,0
0.476,0,2.88378552747267e-06,0
0.477,0,1.76600136371259e-06,0
0.478,0,3.67280965181919e-06,0
0.479,0,3.80431367324859e-06,0
0.48,0,3.40980160956485e-06,0
0.481,0,1.56874533632066e-06,0
0.482,0,3.7385616625087e-06,0
0.483,0,5.90837804356222e-06,0
0.484,0,4.264577749839e-06,0
0.485,0,-3.75716723306049e-06,0
0.486,0,-3.8229192380456e-06,0
0.487,0,-2.1133670922642e-06,0
0.488,0,-4.54619128960322e-06,0
0.489,0,-3.36265520210588e-06,0
0.49,0,-2.24487110467323e-06,0
0.491,0,-6.01070935216213e-07,0
0.492,0,-4.15167926222584e-06,0
0.493,0,-7.63653544234674e-06,0
0.494,0,-5.33521533899924e-06,0
0.495,0,2.55502547780013e-06,0
0.496,0,3.47555362005289e-06,0
0.497,0,1.56874533632066e-06,0
0.498,0,3.7385616625087e-06,0
0.499,0,2.42352145828308e-06,0
0.5,0,1.96325739155634e-06,0
0.501,0,5.8246520613276e-07,0
0.502,0,4.39608177217576e-06,0
0.503,0,6.8946582349637e-06,0
0.504,0,5.90837804356222e-06,0
0.505,0,-2.57363113482374e-06,0
0.506,0,-3.23115119138984e-06,0
0.507,0,-2.17911909849363e-06,0
0.508,0,-4.41468728067601e-06,0
0.509,0,-3.36265520210588e-06,0
0.51,0,-3.36265520210588e-06,0
0.511,0,-1.71885505384048e-06,0
0.512,0,-4.34893527613794e-06,0
0.513,0,-6.84751141373646e-06,0
0.514,0,-5.8612313679646e-06,0
0.515,0,2.09476141036993e-06,0
0.516,0,1.83175337294363e-06,0
0.517,0,8.45473239746608e-07,0
0.518,0,3.08104155787979e-06,0
0.519,0,3.47555362005289e-06,0
0.52,0,3.54130563059129e-06,0
0.521,0,2.62077748763407e-06,0
0.522,0,4.98784987518865e-06,0
0.523,0,7.22341830129659e-06,0
0.524,0,5.18510591043498e-06,0
0.525,0,-2.70513514653524e-06,0
0.526,0,-3.8229192380456e-06,0
0.527,0,-2.0476150859849e-06,0
0.528,0,-4.61194329399238e-06,0
0.529,0,-3.42840720738929e-06,0
0.53,0,-3.36265520210588e-06,0
0.531,0,-1.32434301362085e-06,0
0.532,0,-4.15167926222584e-06,0
0.533,0,-8.49131146532221e-06,0
0.534,0,-6.84751141373646e-06,0
0.535,0,1.76600136371259e-06,0
0.536,0,3.67280965181919e-06,0
0.537,0,1.76600136371259e-06,0
0.538,0,4.39608177217576e-06,0
0.539,0,3.67280965181919e-06,0
0.54,0,4.19882573874628e-06,0
0.541,0,1.56874533632066e-06,0
0.542,0,4.19882573874628e-06,0
0.543,0,6.69740219577203e-06,0
0.544,0,5.38236194613593e-06,0
0.545,0,-3.42840720738929e-06,0
0.546,0,-3.69141522802567e-06,0
0.547,0,-2.37637511688291e-06,0
0.548,0,-4.61194329399238e-06,0
0.549,0,-4.67769529833191e-06,0
0.55,0,-4.54619128960322e-06,0
0.551,0,-1.58735104063354e-06,0
0.552,0,-3.95442324786675e-06,0
0.553,0,-7.63653544234674e-06,0
0.554,0,-5.07220732332734e-06,0
0.555,0,3.54130563059129e-06,0
0.556,0,3.34404959912716e-06,0
0.557,0,1.3714893093804e-06,0
0.558,0,3.47555362005289e-06,0
0.559,0,3.80431367324859e-06,0
0.56,0,3.08104155787979e-06,0
0.561,0,1.3714893093804e-06,0
0.562,0,4.33032976098216e-06,0
0.563,0,7.42067434170465e-06,0
0.564,0,5.31660993418509e-06,0
0.565,0,-2.90239116372903e-06,0
0.566,0,-4.61194329399238e-06,0
0.567,0,-2.96814316936073e-06,0
0.568,0,-5.07220732332734e-06,0
0.569,0,-3.95442324786675e-06,0
0.57,0,-3.49415921262297e-06,0
0.571,0,-4.03814912783718e-07,0
0.572,0,-3.75716723306049e-06,0
0.573,0,-7.30777543129e-06,0
0.574,0,-5.8612313679646e-06,0
0.575,0,2.35776944859995e-06,0
0.576,0,2.48927346801647e-06,0
0.577,0,1.30573730050066e-06,0
0.578,0,4.264577749839e-06,0
0.579,0,3.21254557840281e-06,0
0.58,0,3.34404959912716e-06,0
0.581,0,1.5029933272904e-06,0
0.582,0,4.5933378060592e-06,0
0.583,0,6.03988206842446e-06,0
0.584,0,5.05360188688693e-06,0
0.585,0,-3.42840720738929e-06,0
0.586,0,-3.03389517494265e-06,0
0.587,0,-1.58735104063354e-06,0
0.588,0,-3.75716723306049e-06,0
0.589,0,-3.29690319677273e-06,0
0.59,0,-2.83663915804755e-06,0
0.591,0,-1.192838999815e-06,0
0.592,0,-4.21743126691286e-06,0
0.593,0,-7.8995434503038e-06,0
0.594,0,-5.9269833713624e-06,0
0.595,0,1.70024935453176e-06,0
0.596,0,2.88378552747267e-06,0
0.597,0,1.83175337294363e-06,0
0.598,0,3.7385616625087e-06,0
0.599,0,2.02900940093803e-06,0
0.6,0,2.02900940093803e-06,0
0.601,0,1.96325739155634e-06,0
0.602,0,4.13307372770397e-06,0
0.603,0,7.02616226134481e-06,0
0.604,0,5.57961798229164e-06,0
0.605,0,-2.1133670922642e-06,0
0.606,0,-3.62566322294116e-06,0
0.607,0,-2.31062311080298e-06,0
0.608,0,-4.94070331519392e-06,0
0.609,0,-3.55991121780692e-06,0
0.61,0,-3.62566322294116e-06,0
0.611,0,-1.192838999815e-06,0
0.612,0,-3.8229192380456e-06,0
0.613,0,-6.78175941103117e-06,0
0.614,0,-5.79547936451728e-06,0
0.615,0,2.35776944859995e-06,0
0.616,0,2.16051341985207e-06,0
0.617,0,5.8246520613276e-07,0
0.618,0,2.68652949751829e-06,0
0.619,0,3.08104155787979e-06,0
0.62,0,3.93581769487954e-06,0
0.621,0,2.22626542938445e-06,0
0.622,0,4.39608177217576e-06,0
0.623,0,7.28917031471524e-06,0
0.624,0,6.5658981698975e-06,0
0.625,0,-2.77088715231629e-06,0
0.626,0,-3.23115119138984e-06,0
0.627,0,-2.24487110467323e-06,0
0.628,0,-4.21743126691286e-06,0
0.629,0,-3.8229192380456e-06,0
0.63,0,-3.36265520210588e-06,0
0.631,0,-1.52159903395524e-06,0
0.632,0,-3.95442324786675e-06,0
0.633,0,-8.68856746944123e-06,0
0.634,0,-6.51875139971569e-06,0
0.635,0,1.70024935453176e-06,0
0.636,0,2.94953753755807e-06,0
0.637,0,1.70024935453176e-06,0
0.638,0,4.33032976098216e-06,0
0.639,0,3.7385616625087e-06,0
0.64,0,3.93581769487954e-06,0
0.641,0,1.70024935453176e-06,0
0.642,0,4.264577749839e-06,0
0.643,0,7.22341830129659e-06,0
0.644,0,5.44811395813729e-06,0
0.645,0,-3.29690319677273e-06,0
0.646,0,-3.49415921262297e-06,0
0.647,0,-1.52159903395524e-06,0
0.648,0,-4.54619128960322e-06,0
0.649,0,-4.28318327155023e-06,0
0.65,0,-4.80919930686213e-06,0
0.651,0,-1.3900950204489e-06,0
0.652,0,-4.21743126691286e-06,0
0.653,0,-7.30777543129e-06,0
0.654,0,-5.59822335387819e-06,0
0.655,0,3.14679356811614e-06,0
0.656,0,3.40980160956485e-06,0
0.657,0,1.83175337294363e-06,0
0.658,0,3.60705764118005e-06,0
0.659,0,3.27829758873981e-06,0
0.66,0,3.01528954769377e-06,0
0.661,0,1.56874533632066e-06,0
0.662,0,4.00156970577061e-06,0
0.663,0,7.09191427461138e-06,0
0.664,0,4.92209786354088e-06,0
0.665,0,-3.03389517494265e-06,0
0.666,0,-4.15167926222584e-06,0
0.667,0,-3.62566322294116e-06,0
0.668,0,-5.26946333515562e-06,0
0.669,0,-4.15167926222584e-06,0
0.67,0,-2.37637511688291e-06,0
0.671,0,-2.72310897578704e-07,0
0.672,0,-2.96814316936073e-06,0
0.673,0,-6.84751141373646e-06,0
0.674,0,-5.07220732332734e-06,0
0.675,0,2.48927346801647e-06,0
0.676,0,3.08104155787979e-06,0
0.677,0,1.17423328289164e-06,0
0.678,0,3.67280965181919e-06,0
0.679,0,3.08104155787979e-06,0
0.68,0,3.08104155787979e-06,0
0.681,0,1.23998529167108e-06,0
0.682,0,4.06732171671208e-06,0
0.683,0,5.64536999444464e-06,0
0.684,0,4.72484182890045e-06,0
0.685,0,-3.23115119138984e-06,0
0.686,0,-3.69141522802567e-06,0
0.687,0,-2.17911909849363e-06,0
0.688,0,-3.75716723306049e-06,0
0.689,0,-2.57363113482374e-06,0
0.69,0,-3.03389517494265e-06,0
0.691,0,-1.3900950204489e-06,0
0.692,0,-4.15167926222584e-06,0
0.693,0,-6.97901541899877e-06,0
0.694,0,-6.05848737800953e-06,0
0.695,0,2.22626542938445e-06,0
0.696,0,3.01528954769377e-06,0
0.697,0,1.96325739155634e-06,0
0.698,0,3.40980160956485e-06,0
0.699,0,2.62077748763407e-06,0
0.7,0,1.83175337294363e-06,0
0.701,0,1.3714893093804e-06,0
0.702,0,3.7385616625087e-06,0
0.703,0,6.82890622184915e-06,0
0.704,0,5.84262603120697e-06,0
0.705,0,-1.98186307965575e-06,0
0.706,0,-3.62566322294116e-06,0
0.707,0,-1.78460706036911e-06,0
0.708,0,-4.28318327155023e-06,0
0.709,0,-3.62566322294116e-06,0
0.71,0,-4.08592725748915e-06,0
0.711,0,-1.52159903395524e-06,0
0.712,0,-3.23115119138984e-06,0
