Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.314,0,3.34404959912716e-06,0
0.315,0,7.02616226134481e-06,0
0.316,0,6.82890622184915e-06,0
0.317,0,-9.30286656841139e-09,0
0.318,0,-2.77088715231629e-06,0
0.319,0,-1.45584702722703e-06,0
0.32,0,-3.03389517494265e-06,0
0.321,0,-2.83663915804755e-06,0
0.322,0,-2.96814316936073e-06,0
0.323,0,-1.98186307965575e-06,0
0.324,0,-2.44212712291301e-06,0
0.325,0,-7.24202342893054e-06,0
0.326,0,-7.11051942406345e-06,0
0.327,0,-7.32574949921261e-07,0
0.328,0,1.70024935453176e-06,0
0.329,0,4.50961189626431e-07,0
0.33,0,2.29201743896708e-06,0
0.331,0,2.55502547780013e-06,0
0.332,0,3.47555362005289e-06,0
0.333,0,2.16051341985207e-06,0
0.334,0,3.34404959912716e-06,0
0.335,0,6.30289011875607e-06,0
0.336,0,5.38236194613593e-06,0
0.337,0,-1.12708699283717e-06,0
0.338,0,-4.08592725748915e-06,0
0.339,0,-2.1133670922642e-06,0
0.34,0,-3.29690319677273e-06,0
0.341,0,-2.50787912889328e-06,0
0.342,0,-2.50787912889328e-06,0
0.343,0,-1.0613349858094e-06,0
0.344,0,-2.96814316936073e-06,0
0.345,0,-6.58450340261873e-06,0
0.346,0,-7.04476742155581e-06,0
0.347,0,1.30573730050066e-06,0
0.348,0,3.21254557840281e-06,0
0.349,0,1.96325739155634e-06,0
0.35,0,2.75228150745279e-06,0
0.351,0,2.35776944859995e-06,0
0.352,0,2.16051341985207e-06,0
0.353,0,1.56874533632066e-06,0
0.354,0,2.81803351743758e-06,0
0.355,0,6.69740219577203e-06,0
0.356,0,5.90837804356222e-06,0
0.357,0,-4.03814912783718e-07,0
0.358,0,-2.90239116372903e-06,0
0.359,0,-1.65310304726196e-06,0
0.36,0,-3.75716723306049e-06,0
0.361,0,-3.75716723306049e-06,0
0.362,0,-3.62566322294116e-06,0
0.363,0,-1.85035906684787e-06,0
0.364,0,-2.63938314070439e-06,0
0.365,0,-6.97901541899877e-06,0
0.366,0,-6.12423938125883e-06,0
0.367,0,7.13969222839467e-07,0
0.368,0,3.14679356811614e-06,0
0.369,0,1.10848127416237e-06,0
0.37,0,2.35776944859995e-06,0
0.371,0,2.02900940093803e-06,0
0.372,0,2.09476141036993e-06,0
0.373,0,1.5029933272904e-06,0
0.374,0,2.88378552747267e-06,0
0.375,0,6.36864213146549e-06,0
0.376,0,5.64536999444464e-06,0
0.377,0,-1.71885505384048e-06,0
0.378,0,-4.28318327155023e-06,0
0.379,0,-2.37637511688291e-06,0
0.38,0,-3.42840720738929e-06,0
0.381,0,-2.57363113482374e-06,0
0.382,0,-1.71885505384048e-06,0
0.383,0,-9.29830971604029e-07,0
