Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.555,0,2.94953753755807e-06,0
0.556,0,6.69740219577203e-06,0
0.557,0,3.93581769487954e-06,0
0.558,0,-3.69141522802567e-06,0
0.559,0,-4.03814912783718e-07,0
0.56,0,-9.30286656841139e-09,0
0.561,0,-2.0476150859849e-06,0
0.562,0,1.22201149236961e-07,0
0.563,0,1.22201149236961e-07,0
0.564,0,2.29201743896708e-06,0
0.565,0,-2.1133670922642e-06,0
0.566,0,-6.84751141373646e-06,0
0.567,0,-4.28318327155023e-06,0
0.568,0,3.40980160956485e-06,0
0.569,0,-9.30286656841139e-09,0
0.57,0,-7.98326957198819e-07,0
0.571,0,5.16713197854551e-07,0
0.572,0,-6.01070935216213e-07,0
0.573,0,1.87953157214726e-07,0
0.574,0,-1.58735104063354e-06,0
0.575,0,2.09476141036993e-06,0
0.576,0,6.5001461570362e-06,0
0.577,0,3.54130563059129e-06,0
0.578,0,-4.67769529833191e-06,0
0.579,0,-2.57363113482374e-06,0
0.58,0,-5.35318927788714e-07,0
0.581,0,-2.0476150859849e-06,0
0.582,0,5.64491413092505e-08,0
0.583,0,-6.01070935216213e-07,0
0.584,0,2.29201743896708e-06,0
0.585,0,-2.31062311080298e-06,0
0.586,0,-7.17627142652169e-06,0
0.587,0,-4.41468728067601e-06,0
0.588,0,4.13307372770397e-06,0
0.589,0,1.56874533632066e-06,0
0.59,0,2.53705165242546e-07,0
0.591,0,1.17423328289164e-06,0
0.592,0,1.22201149236961e-07,0
0.593,0,5.64491413092505e-08,0
0.594,0,-2.24487110467323e-06,0
0.595,0,1.70024935453176e-06,0
0.596,0,6.43439414422554e-06,0
0.597,0,3.7385616625087e-06,0
0.598,0,-3.88867124298101e-06,0
0.599,0,-1.52159903395524e-06,0
0.6,0,-9.30286656841139e-09,0
0.601,0,-1.98186307965575e-06,0
0.602,0,-3.38062905206216e-07,0
0.603,0,-8.64078964426401e-07,0
0.604,0,2.48927346801647e-06,0
0.605,0,-1.91611107327674e-06,0
0.606,0,-6.25574338760901e-06,0
0.607,0,-3.75716723306049e-06,0
0.608,0,4.00156970577061e-06,0
0.609,0,1.56874533632066e-06,0
