Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.512,0,6.48217214461066e-07,0
0.513,0,4.79059384039678e-06,0
0.514,0,7.6836823962921e-06,0
0.515,0,4.98784987518865e-06,0
0.516,0,-3.03389517494265e-06,0
0.517,0,-2.57363113482374e-06,0
0.518,0,-1.78460706036911e-06,0
0.519,0,-3.88867124298101e-06,0
0.52,0,-2.31062311080298e-06,0
0.521,0,-1.91611107327674e-06,0
0.522,0,3.19457173320437e-07,0
0.523,0,-4.15167926222584e-06,0
0.524,0,-8.29405546075974e-06,0
0.525,0,-5.9269833713624e-06,0
0.526,0,1.70024935453176e-06,0
0.527,0,1.43724131831032e-06,0
0.528,0,1.30573730050066e-06,0
0.529,0,3.60705764118005e-06,0
0.53,0,2.22626542938445e-06,0
0.531,0,2.55502547780013e-06,0
0.532,0,7.13969222839467e-07,0
0.533,0,4.46183378341978e-06,0
0.534,0,6.5001461570362e-06,0
0.535,0,4.52758579471427e-06,0
0.536,0,-2.50787912889328e-06,0
0.537,0,-2.57363113482374e-06,0
0.538,0,-1.25859100674289e-06,0
0.539,0,-2.90239116372903e-06,0
0.54,0,-2.24487110467323e-06,0
0.541,0,-2.77088715231629e-06,0
0.542,0,-7.505487439603e-08,0
0.543,0,-4.41468728067601e-06,0
0.544,0,-7.30777543129e-06,0
0.545,0,-5.13795932731967e-06,0
0.546,0,2.29201743896708e-06,0
0.547,0,2.29201743896708e-06,0
0.548,0,4.50961189626431e-07,0
0.549,0,2.02900940093803e-06,0
0.55,0,1.23998529167108e-06,0
0.551,0,1.43724131831032e-06,0
0.552,0,3.19457173320437e-07,0
0.553,0,5.05360188688693e-06,0
0.554,0,7.15766628792864e-06,0
0.555,0,5.1193538986357e-06,0
0.556,0,-2.57363113482374e-06,0
0.557,0,-3.03389517494265e-06,0
0.558,0,-2.50787912889328e-06,0
0.559,0,-4.02017525270278e-06,0
0.56,0,-2.57363113482374e-06,0
0.561,0,-1.58735104063354e-06,0
0.562,0,4.50961189626431e-07,0
0.563,0,-3.49415921262297e-06,0
0.564,0,-5.99273537471071e-06,0
0.565,0,-5.00645531928543e-06,0
0.566,0,1.96325739155634e-06,0
0.567,0,1.5029933272904e-06,0
0.568,0,5.8246520613276e-07,0
0.569,0,2.81803351743758e-06,0
0.57,0,1.56874533632066e-06,0
0.571,0,2.02900940093803e-06,0
0.572,0,9.76977256854222e-07,0
0.573,0,4.19882573874628e-06,0
0.574,0,5.64536999444464e-06,0
0.575,0,4.52758579471427e-06,0
0.576,0,-2.96814316936073e-06,0
0.577,0,-2.83663915804755e-06,0
0.578,0,-1.12708699283717e-06,0
0.579,0,-2.31062311080298e-06,0
0.58,0,-9.29830971604029e-07,0
0.581,0,-1.32434301362085e-06,0
0.582,0,3.85209181448393e-07,0
0.583,0,-3.42840720738929e-06,0
0.584,0,-7.57078344023411e-06,0
0.585,0,-5.72972736102044e-06,0
0.586,0,2.55502547780013e-06,0
0.587,0,1.56874533632066e-06,0
0.588,0,5.16713197854551e-07,0
0.589,0,2.35776944859995e-06,0
0.59,0,1.10848127416237e-06,0
0.591,0,8.45473239746608e-07,0
0.592,0,-7.98326957198819e-07,0
0.593,0,3.34404959912716e-06,0
0.594,0,6.8946582349637e-06,0
0.595,0,4.98784987518865e-06,0
0.596,0,-2.1133670922642e-06,0
0.597,0,-1.12708699283717e-06,0
0.598,0,-4.03814912783718e-07,0
0.599,0,-2.96814316936073e-06,0
0.6,0,-2.50787912889328e-06,0
0.601,0,-1.98186307965575e-06,0
0.602,0,4.50961189626431e-07,0
0.603,0,-4.28318327155023e-06,0
0.604,0,-7.76803944642395e-06,0
0.605,0,-5.20371133126243e-06,0
0.606,0,1.96325739155634e-06,0
0.607,0,1.17423328289164e-06,0
